Code,Name,Market,SecuGroup,ListingDate,DelistingDate,Reason,Industry,ToSymbol,ToName,source
16098017,싸이맥스 5R,KOSDAQ,신주인수권증서,2017-09-26,2017-10-11,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
033260,쌈지,KOSDAQ,주권,2001-02-01,2010-04-17,최종부도 발생,섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
012650,쌍용건설,KOSDAQ,주권,1993-01-28,2014-04-11,자본전액잠식 등,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
012655,쌍용건설우,KOSDAQ,주권,1999-05-17,2006-06-09,,건설,,,FinanceDataReader.StockListing(KRX-DELISTING)
0102801B,쌍용정보통신 7R,KOSDAQ,신주인수권증서,2021-07-08,2021-07-15,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
023771,써-니상사1,KOSDAQ,주권,2000-02-16,2001-01-02,,,023770,플레이위드,FinanceDataReader.StockListing(KRX-DELISTING)
035500,써니트렌드,KOSDAQ,주권,1999-07-16,2009-09-04,"-2회연속 자본잠식률 50%이상
 -2회연속 자기자본 10억원미만
 -자본잠식률 50%이상 및 자기자본 10억원미만으로 관리종목 지정후 최근 반기 재무제표에 대한 외부감사인의 감사의견 의견거절",오락·문화,,,FinanceDataReader.StockListing(KRX-DELISTING)
039000,써미트,KOSDAQ,주권,2002-01-31,2004-04-13,감사의견거절(취소사유발생일 : '04.3.26),정보기기,,,FinanceDataReader.StockListing(KRX-DELISTING)
051170,썬코어,KOSDAQ,주권,2001-10-23,2018-03-15,'16사업연도 감사의견거절(계속기업 존속능력에 대한 불확실성) 및 '17사업연도 반기 감사의견거절(계속기업 존속능력에 대한 불확실성),기계·장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
122800,썬텍,KOSDAQ,주권,2010-11-26,2020-02-12,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
20864019,썸에이지 8R,KOSDAQ,신주인수권증서,2019-06-18,2019-06-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
041550,쎄라텍,KOSDAQ,주권,2000-07-11,2010-08-25,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
030390,쏠라엔텍,KOSDAQ,주권,1997-02-12,2010-05-08,감사의견거절(감사범위제한 및 계속기업 존속 불확실),유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
0508901B,쏠리드 17R,KOSDAQ,신주인수권증서,2021-06-01,2021-06-08,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
05089016,쏠리드 8R,KOSDAQ,신주인수권증서,2016-11-17,2016-11-24,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
065340,쓰리디월드,KOSDAQ,주권,2002-09-26,2010-04-15,감사의견거절(감사범위제한),정보기기,,,FinanceDataReader.StockListing(KRX-DELISTING)
032581,씨.엔.아이1신,KOSDAQ,주권,1997-04-22,1997-12-29,,,032580,피델릭스,FinanceDataReader.StockListing(KRX-DELISTING)
032582,씨.엔.아이2신,KOSDAQ,주권,1997-04-22,1997-12-29,,,032580,피델릭스,FinanceDataReader.StockListing(KRX-DELISTING)
099830,씨그널엔터테인먼트그룹,KOSDAQ,주권,2011-01-24,2018-05-04,감사의견거절(감사범위 제한),오락·문화,,,FinanceDataReader.StockListing(KRX-DELISTING)
09983014,씨그널정보통신5R,KOSDAQ,신주인수권증서,2014-07-07,2014-07-12,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
073710,씨디네트웍스,KOSDAQ,주권,2005-07-29,2009-09-23,상장폐지신청(2009.08.31),컴퓨터서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
037600,씨모스,KOSDAQ,주권,1999-12-24,2004-03-24,감사의견거절(취소사유발생일:2004년 3월 9일),반도체,,,FinanceDataReader.StockListing(KRX-DELISTING)
081090,씨모텍,KOSDAQ,주권,2007-11-14,2011-09-23,감사의견거절(감사범위 제한 및 계속기업으로서의 존속능력에 대한 불확실성) 등,통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
06679217,씨씨에스 1WR,KOSDAQ,신주인수권증권,2021-05-03,2022-08-29,신주인수권 행사기간 만료,,066790,씨씨에스,FinanceDataReader.StockListing(KRX-DELISTING)
039530,씨앤케이인터,KOSDAQ,주권,2000-03-21,2015-05-19,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
2970901C,씨에스베어링 4R,KOSDAQ,신주인수권증서,2022-05-23,2022-05-30,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
038420,씨엔씨엔터,KOSDAQ,주권,2000-08-08,2007-08-29,2회연속 자본잠식률 50% 이상 및 자기자본 10억원 미만,소프트웨어,,,FinanceDataReader.StockListing(KRX-DELISTING)
037340,씨엘인터내셔널,KOSDAQ,주권,1999-12-14,2016-09-08,2반기 연속 자본잠식률 50% 이상,통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
225330,씨엠에스에듀,KOSDAQ,주권,2016-04-07,2022-03-17,피흡수합병,일반서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
1154801B,씨유메디칼 22R,KOSDAQ,신주인수권증서,2021-07-14,2021-07-21,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
1893301F,씨이랩 18R,KOSDAQ,신주인수권증서,2025-07-21,2025-07-28,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
3116901D,씨제이바이오사이언스 17R,KOSDAQ,신주인수권증서,2023-07-26,2023-08-02,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
06059013,씨티씨바이오14R,KOSDAQ,신주인수권증서,2013-03-27,2013-04-03,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
031804,씨티아이s전환,KOSDAQ,주권,1997-04-23,1997-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
088960,씨티엘테크,KOSDAQ,주권,2006-06-30,2012-02-08,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
078670,아구스,KOSDAQ,주권,2007-07-27,2010-05-01,감사의견거절(감사범위제한 및 계속기업 존속 불확실),통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
041060,아라온테크,KOSDAQ,주권,2000-06-07,2014-05-08,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),기계·장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
058220,아리온,KOSDAQ,주권,2005-08-05,2024-05-03,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
07443021,아미노로직스 7R,KOSDAQ,신주인수권증서,2011-05-24,2011-05-31,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
09204017,아미코젠 10R,KOSDAQ,신주인수권증서,2017-07-11,2017-07-18,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0920401D,아미코젠 16R,KOSDAQ,신주인수권증서,2023-11-10,2023-11-17,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
24672018,아스타 4R,KOSDAQ,신주인수권증서,2018-07-17,2018-07-24,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0673921C,아스트 11WR,KOSDAQ,신주인수권증권,2022-01-26,2024-12-16,신주인수권 행사기간 만료,,067390,아스트,FinanceDataReader.StockListing(KRX-DELISTING)
06739019,아스트 18R,KOSDAQ,신주인수권증서,2019-05-07,2019-05-14,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
0673921B,아스트 9WR,KOSDAQ,신주인수권증권,2021-02-04,2023-12-20,신주인수권 행사기간 만료,,067390,아스트,FinanceDataReader.StockListing(KRX-DELISTING)
052810,아시아미디어홀딩스,KOSDAQ,주권,2001-12-13,2011-11-22,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",소프트웨어,,,FinanceDataReader.StockListing(KRX-DELISTING)
066850,아이드림,KOSDAQ,주권,2003-08-06,2009-10-07,자본잠식률 50%이상으로 관리종목 지정 후 반기 재무제표에 대한 감사의견 거절,정보기기,,,FinanceDataReader.StockListing(KRX-DELISTING)
14316013,아이디스 2R,KOSDAQ,신주인수권증서,2013-03-13,2013-03-20,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
078780,아이디에스,KOSDAQ,주권,2005-11-29,2016-04-28,'14사업연도 자본잠식률 50%이상 사유로 관리종목 지정 후 '15사업연도 반기 감사의견 거절,IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
072430,아이레보,KOSDAQ,주권,2003-12-29,2009-02-03,상장폐지신청(2009.01.12),기타제조,,,FinanceDataReader.StockListing(KRX-DELISTING)
039060,아이비진,KOSDAQ,주권,2001-06-19,2008-12-20,최종부도,제약,,,FinanceDataReader.StockListing(KRX-DELISTING)
056010,아이스테이션,KOSDAQ,주권,2002-08-13,2012-04-13,자본전액잠식 등,정보기기,,,FinanceDataReader.StockListing(KRX-DELISTING)
3686001G,아이씨에이치 5R,KOSDAQ,신주인수권증서,2026-01-15,2026-01-22,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
020490,아이씨켐,KOSDAQ,주권,1997-01-17,2002-10-11,최종부도 및 은행거래정지,화학,,,FinanceDataReader.StockListing(KRX-DELISTING)
084810,아이알디,KOSDAQ,주권,2006-06-27,2010-04-01,당해 코스닥시장상장법인의 계속성 및 경영의 투명성 등을 종합적으로 고려한 결과 상장폐지기준에 해당한다고 결정,기계·장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
09534015,아이에스시 8R,KOSDAQ,신주인수권증서,2015-08-18,2015-08-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
03888026,아이에이 13R,KOSDAQ,신주인수권증서,2016-10-07,2016-10-14,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
101390,아이엠,KOSDAQ,주권,2008-07-23,2026-07-01,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
10139016,아이엠 8R,KOSDAQ,신주인수권증서,2016-11-18,2016-11-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
10139018,아이엠 9R,KOSDAQ,신주인수권증서,2018-06-11,2018-06-19,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
038100,아이엠아이티,KOSDAQ,주권,2000-01-13,2005-04-08,감사의견거절(상장폐지사유 발생일 : 2005년 03월 23일),컴퓨터서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
226350,아이엠텍,KOSDAQ,주권,2016-02-03,2021-06-11,감사의견 거절(감사범위 제한),통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
11481216,아이원스 5WR,KOSDAQ,신주인수권증권,2016-02-05,2018-12-24,신주인수권 행사기간 만료,,114810,한솔아이원스,FinanceDataReader.StockListing(KRX-DELISTING)
11481017,아이원스 6R,KOSDAQ,신주인수권증서,2017-11-17,2017-11-24,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
1230101C,아이윈플러스 44R,KOSDAQ,신주인수권증서,2022-07-06,2022-07-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
023430,아이이,KOSDAQ,주권,1994-10-07,2017-12-20,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
031314,아이즈비전전환,KOSDAQ,주권,1997-07-25,1997-12-29,,,031310,아이즈비전,FinanceDataReader.StockListing(KRX-DELISTING)
1854901B,아이진 16R,KOSDAQ,신주인수권증서,2021-06-02,2021-06-09,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
1854901F,아이진 22R,KOSDAQ,신주인수권증서,2025-11-13,2025-11-20,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
1752501C,아이큐어 15R,KOSDAQ,신주인수권증서,2022-11-18,2022-11-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
008030,아이텍스필,KOSDAQ,주권,2000-04-04,2005-06-02,최종부도(상장폐지사유 발생일 : 2005년 05월 02일),섬유·의류,,,FinanceDataReader.StockListing(KRX-DELISTING)
057110,아이티센,KOSDAQ,주권,2002-01-10,2005-10-22,"최근사업연도말 현재 자본잠식률 100분의50이상의 사유로
관리종목지정된 후, 최근 반기말기준으로 감사의견거절 및
반기말 자본잠식률이 100분의 50 이상",컴퓨터서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
12450017,아이티센 9R,KOSDAQ,신주인수권증서,2017-03-28,2017-04-04,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
053810,아이팩토리,KOSDAQ,주권,2002-07-19,2016-09-19,감사의견 거절(감사범위 제한 및 기업회계기준 위배),기계·장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
051820,아이피에스,KOSDAQ,주권,2005-11-11,2011-01-14,피흡수합병,반도체,,,FinanceDataReader.StockListing(KRX-DELISTING)
040740,아인스M&M,KOSDAQ,주권,2004-01-28,2012-05-01,감사의견거절(감사범위 제한 및 계속기업존속 불확실성),유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
01331018,아진산업 10R,KOSDAQ,신주인수권증서,2018-02-21,2018-02-28,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
013780,아큐텍,KOSDAQ,주권,1997-08-18,2013-04-23,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",반도체,,,FinanceDataReader.StockListing(KRX-DELISTING)
013781,아큐텍반도1,KOSDAQ,주권,1999-06-23,1999-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
013781,아큐텍반도1,KOSDAQ,주권,1998-06-02,1998-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
013782,아큐텍반도체2,KOSDAQ,주권,1997-10-10,1997-12-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
05673013,아큐픽스14R,KOSDAQ,신주인수권증서,2013-12-12,2013-12-19,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
030531,아토1신,KOSDAQ,주권,1996-09-24,1996-12-29,,,030530,원익홀딩스,FinanceDataReader.StockListing(KRX-DELISTING)
030532,아토2신,KOSDAQ,주권,1996-09-24,1996-12-29,,,030530,원익홀딩스,FinanceDataReader.StockListing(KRX-DELISTING)
032801,아펙스1,KOSDAQ,주권,1999-03-22,1999-12-29,,,032800,판타지오,FinanceDataReader.StockListing(KRX-DELISTING)
032802,아펙스2,KOSDAQ,주권,1999-05-21,1999-12-29,,,032800,판타지오,FinanceDataReader.StockListing(KRX-DELISTING)
00154013,안국약품 7R,KOSDAQ,신주인수권증서,2013-11-06,2013-11-13,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
025970,알덱스,KOSDAQ,주권,1995-09-07,2011-12-20,피흡수합병,금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
021570,알루코,KOSDAQ,주권,1989-12-23,2005-10-13,최종부도(상장폐지사유 발생일 : 2005년 09월 27일),금속,,,FinanceDataReader.StockListing(KRX-DELISTING)
021574,알루코전환,KOSDAQ,주권,1999-06-28,1999-06-29,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
037180,알바트로스 4,KOSDAQ,투자회사,2000-01-28,2000-11-07,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
035320,알바트로스2,KOSDAQ,투자회사,1999-08-13,2000-06-15,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
036780,알바트로스3,KOSDAQ,투자회사,1999-12-24,2000-10-17,증권투자회사법 64조에 의한 해산사유 발생,,,,FinanceDataReader.StockListing(KRX-DELISTING)
046430,알에스넷,KOSDAQ,주권,2002-05-23,2012-12-05,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지가 필요하다고 인정",유통,,,FinanceDataReader.StockListing(KRX-DELISTING)
1406701F,알에스오토메이션 11R,KOSDAQ,신주인수권증서,2025-10-28,2025-11-04,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
3272601G,알에프머트리얼즈 14R,KOSDAQ,신주인수권증서,2026-06-02,2026-06-10,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
06104015,알에프텍 6R,KOSDAQ,신주인수권증서,2015-03-27,2015-04-03,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
023670,알이엔,KOSDAQ,주권,2001-01-11,2010-06-17,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",전기·전자,,,FinanceDataReader.StockListing(KRX-DELISTING)
3478601F,알체라 13R,KOSDAQ,신주인수권증서,2025-01-14,2025-01-21,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
3478601C,알체라 7R,KOSDAQ,신주인수권증서,2022-10-13,2022-10-20,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
032290,알티전자,KOSDAQ,주권,1997-03-15,2011-04-23,사업보고서 법정제출기한 익일부터 10일 이내 미제출,IT부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
2916501E,압타머사이언스 30R,KOSDAQ,신주인수권증서,2024-11-18,2024-11-25,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
299910,애닉,KOSDAQ,주권,2018-12-03,2025-02-14,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,IT 서비스,,,FinanceDataReader.StockListing(KRX-DELISTING)
032600,애드모바일,KOSDAQ,주권,1997-05-02,2003-10-30,자본전액잠식(2년),소프트웨어,,,FinanceDataReader.StockListing(KRX-DELISTING)
05279013,액토즈소프트 5R,KOSDAQ,신주인수권증서,2013-05-21,2013-05-28,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
047710,액티투오,KOSDAQ,주권,2001-07-20,2010-07-21,"기업의 계속성, 경영의 투명성 또는 기타 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
09260019,앤씨앤 10R,KOSDAQ,신주인수권증서,2019-07-24,2019-07-31,,,,,FinanceDataReader.StockListing(KRX-DELISTING)
1099621D,앱토크롬 6WR,KOSDAQ,신주인수권증권,2023-08-08,2026-06-26,신주인수권 행사기간 만료,,109960,앱토크롬,FinanceDataReader.StockListing(KRX-DELISTING)
059720,야호,KOSDAQ,주권,2002-01-17,2009-05-27,감사의견거절(감사범위제한),디지털컨텐츠,,,FinanceDataReader.StockListing(KRX-DELISTING)
263540,어스앤에어로스페이스,KOSDAQ,주권,2017-09-15,2024-11-06,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,운송장비·부품,,,FinanceDataReader.StockListing(KRX-DELISTING)
042820,어울림 네트,KOSDAQ,주권,2000-07-11,2012-11-17,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정,통신장비,,,FinanceDataReader.StockListing(KRX-DELISTING)
033280,어울림엘시스,KOSDAQ,주권,1997-11-10,2012-09-11,2반기 연속 자본잠식률 50%이상,소프트웨어,,,FinanceDataReader.StockListing(KRX-DELISTING)
038320,어울림정보,KOSDAQ,주권,2002-04-23,2012-09-08,2반기 연속 자본잠식률 50%이상,소프트웨어,,,FinanceDataReader.StockListing(KRX-DELISTING)
